"ComputerName","Instance","DatabaseName","SchemaName","TableName","ColumnName","ColumnDataType","ColumnMaxLength"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","maamad_tik","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","tarich_shinuy_status","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","sibat_hakpaa_is_kal_actual","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","sibat_hakpaa_is_kal_desc","nvarchar","19"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2016_withh","serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","balance_month_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","balance_eom_desc","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","balance_sumLastNonEmpty","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","tarich_klita_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","balance_month_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","balance_eom_desc","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","balance_sumLastNonEmpty","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","tarich_klita_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_New_net","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","balance_month_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","balance_eom_desc","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","balance_sumLastNonEmpty","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","tarich_klita_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_Prev_net","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","balance_month_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","balance_eom_desc","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","balance_sumLastNonEmpty","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","maamad_tik","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","tarich_shinuy_status","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","sibat_hakpaa_is_kal_actual","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","sibat_hakpaa_is_kal_desc","nvarchar","19"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh","serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","balance_month_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","balance_eom_desc","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","balance_sumLastNonEmpty","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","maamad_tik","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","tarich_shinuy_status","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","sibat_hakpaa_is_kal_actual","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","sibat_hakpaa_is_kal_desc","nvarchar","19"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2017_withh_only2017","serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","balance_month_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","balance_eom_desc","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","balance_sumLastNonEmpty","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","tarich_klita_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","balance_month_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","balance_eom_desc","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","balance_sumLastNonEmpty","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","maamad_tik","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","tarich_shinuy_status","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","sibat_hakpaa_is_kal_actual","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","sibat_hakpaa_is_kal_desc","nvarchar","19"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh","serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","balance_month_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","balance_eom_desc","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","balance_sumLastNonEmpty","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","balance_pigurim_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","maamad_tik_at_eom","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","maamad_tik_at_eom_desc","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","month_tik_mamad_serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","maamad_tik","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","tarich_shinuy_status","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","sibat_hakpaa_is_kal_actual","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","sibat_hakpaa_is_kal_desc","nvarchar","19"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2018_withh_only2018","serkey","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","sug_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","hazaga_ms_hazaga","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","balance_eom_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","balance_sum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","balance_sumChange","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","balance_sumGroup","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","stg_month_tik_balance_lne_End2019","balance_month_date","date",""
